"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.howMuch","Approve","Reject"
"3ZUE82NE0A1DWX6DAM20XK2E1SQF80","3J684U0BLMQIS3H9YWPMRYBD5MAGGS","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.10","Tue Jul 30 09:03:38 PDT 2019","500","BatchId:3720688;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 23:54:48 PDT 2019","","","32M8BPYGATMFLNCFKUPBHERSWABGIA","A1X8UBJ3IA1T1","Approved","Tue Jul 30 12:56:23 PDT 2019","Tue Jul 30 12:56:29 PDT 2019","Fri Aug 02 12:56:29 PDT 2019","Tue Jul 30 13:17:54 PDT 2019","","","6","100% (1/1)","100% (1/1)","100% (1/1)","5"
"3ZUE82NE0A1DWX6DAM20XK2E1SQF80","3J684U0BLMQIS3H9YWPMRYBD5MAGGS","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.10","Tue Jul 30 09:03:38 PDT 2019","500","BatchId:3720688;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 23:54:48 PDT 2019","","","352YTHGROVDZDC8BJB5P8DTA6TX4HU","A1KCKKMDKHADNC","Approved","Tue Jul 30 14:11:05 PDT 2019","Tue Jul 30 14:11:28 PDT 2019","Fri Aug 02 14:11:28 PDT 2019","Tue Jul 30 14:20:43 PDT 2019","","","23","100% (1/1)","100% (1/1)","100% (1/1)","5"
"3ZUE82NE0A1DWX6DAM20XK2E1SQF80","3J684U0BLMQIS3H9YWPMRYBD5MAGGS","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.10","Tue Jul 30 09:03:38 PDT 2019","500","BatchId:3720688;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 23:54:48 PDT 2019","","","3ATPCQ38J8A01WEH2CJ47GADOZXAY1","A17QU08GPWHEVJ","Approved","Tue Jul 30 13:03:55 PDT 2019","Tue Jul 30 13:04:06 PDT 2019","Fri Aug 02 13:04:06 PDT 2019","Tue Jul 30 13:17:54 PDT 2019","","","11","100% (1/1)","100% (1/1)","100% (1/1)","5"
"3ZUE82NE0A1DWX6DAM20XK2E1SQF80","3J684U0BLMQIS3H9YWPMRYBD5MAGGS","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.10","Tue Jul 30 09:03:38 PDT 2019","500","BatchId:3720688;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 23:54:48 PDT 2019","","","3DYGAII7PL8YFYTX0LK7KPW6OBVQP7","A3BVANVWRMZUDX","Approved","Tue Jul 30 10:33:53 PDT 2019","Tue Jul 30 10:34:07 PDT 2019","Fri Aug 02 10:34:07 PDT 2019","Tue Jul 30 10:45:20 PDT 2019","","","14","100% (1/1)","100% (1/1)","100% (1/1)","3"
"3ZUE82NE0A1DWX6DAM20XK2E1SQF80","3J684U0BLMQIS3H9YWPMRYBD5MAGGS","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.10","Tue Jul 30 09:03:38 PDT 2019","500","BatchId:3720688;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 23:54:48 PDT 2019","","","3FK0YFF9PZG3PQMA8WNGW4KWRR5VVL","A3GJZQ4WX7DLHA","Approved","Tue Jul 30 09:33:47 PDT 2019","Tue Jul 30 09:33:56 PDT 2019","Fri Aug 02 09:33:56 PDT 2019","Tue Jul 30 09:48:45 PDT 2019","","","9","100% (1/1)","100% (1/1)","100% (1/1)","5"
"3ZUE82NE0A1DWX6DAM20XK2E1SQF80","3J684U0BLMQIS3H9YWPMRYBD5MAGGS","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.10","Tue Jul 30 09:03:38 PDT 2019","500","BatchId:3720688;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 23:54:48 PDT 2019","","","3GU1KF0O4I1BBSR8H3NHP0172BJBP5","AIP4QLDLZ3E5A","Approved","Tue Jul 30 09:12:46 PDT 2019","Tue Jul 30 09:14:02 PDT 2019","Fri Aug 02 09:14:02 PDT 2019","Tue Jul 30 09:48:45 PDT 2019","","","76","100% (2/2)","100% (2/2)","100% (2/2)","5"
"3ZUE82NE0A1DWX6DAM20XK2E1SQF80","3J684U0BLMQIS3H9YWPMRYBD5MAGGS","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.10","Tue Jul 30 09:03:38 PDT 2019","500","BatchId:3720688;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 23:54:48 PDT 2019","","","3I7DHKZYGN0XVZL52Q0ZAKNBQ935FO","A23KNYW5XJ9FKD","Approved","Tue Jul 30 12:37:02 PDT 2019","Tue Jul 30 12:37:13 PDT 2019","Fri Aug 02 12:37:13 PDT 2019","Tue Jul 30 13:17:55 PDT 2019","","","11","100% (1/1)","100% (1/1)","100% (1/1)","5"
"3ZUE82NE0A1DWX6DAM20XK2E1SQF80","3J684U0BLMQIS3H9YWPMRYBD5MAGGS","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.10","Tue Jul 30 09:03:38 PDT 2019","500","BatchId:3720688;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 23:54:48 PDT 2019","","","3LOZAJ85YDDMWOT3K14NIKK6A4L2XO","A27ZYXMAS2045Z","Approved","Tue Jul 30 09:44:09 PDT 2019","Tue Jul 30 09:45:00 PDT 2019","Fri Aug 02 09:45:00 PDT 2019","Tue Jul 30 09:48:45 PDT 2019","","","51","100% (1/1)","100% (1/1)","100% (1/1)","4"
"3ZUE82NE0A1DWX6DAM20XK2E1SQF80","3J684U0BLMQIS3H9YWPMRYBD5MAGGS","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.10","Tue Jul 30 09:03:38 PDT 2019","500","BatchId:3720688;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 23:54:48 PDT 2019","","","3LRKMWOKB5HB1JTILJS8F50HI6EZ2H","A13ZHDVQO60AXW","Approved","Tue Jul 30 18:01:20 PDT 2019","Tue Jul 30 18:01:31 PDT 2019","Fri Aug 02 18:01:31 PDT 2019","Wed Jul 31 04:59:47 PDT 2019","","","11","100% (1/1)","100% (1/1)","100% (1/1)","5"
"3ZUE82NE0A1DWX6DAM20XK2E1SQF80","3J684U0BLMQIS3H9YWPMRYBD5MAGGS","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.10","Tue Jul 30 09:03:38 PDT 2019","500","BatchId:3720688;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 23:54:48 PDT 2019","","","3OS46CRSLFZIA0797OF8KC4XAY86VZ","A172PX0FM3WKLR","Approved","Tue Jul 30 09:06:23 PDT 2019","Tue Jul 30 09:06:30 PDT 2019","Fri Aug 02 09:06:30 PDT 2019","Tue Jul 30 09:48:46 PDT 2019","","","7","100% (1/1)","100% (1/1)","100% (1/1)","5"
