"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.howMuch","Approve","Reject"
"34D9ZRXCYRU0JQ4ED4MD0AROG6JASH","32A8IZJLQEWWSZCKI274CYNEKMNGHR","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.05","Tue Jul 30 03:52:21 PDT 2019","500","BatchId:3720303;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 08:58:35 PDT 2019","","","32EYX73OY09BJ4GTUM81ZLTASDZRUD","A111TDDZYJOSQ2","Approved","Tue Jul 30 05:24:42 PDT 2019","Tue Jul 30 05:24:58 PDT 2019","Fri Aug 02 05:24:58 PDT 2019","Tue Jul 30 05:26:26 PDT 2019","","","16","100% (1/1)","100% (1/1)","100% (1/1)","3"
"34D9ZRXCYRU0JQ4ED4MD0AROG6JASH","32A8IZJLQEWWSZCKI274CYNEKMNGHR","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.05","Tue Jul 30 03:52:21 PDT 2019","500","BatchId:3720303;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 08:58:35 PDT 2019","","","33L7PJKHCGYQ1MM8V8CR38C3J71T89","A11BS3GFM9T4FJ","Approved","Tue Jul 30 04:21:36 PDT 2019","Tue Jul 30 04:21:47 PDT 2019","Fri Aug 02 04:21:47 PDT 2019","Tue Jul 30 04:25:48 PDT 2019","","","11","100% (1/1)","100% (1/1)","100% (1/1)","5"
"34D9ZRXCYRU0JQ4ED4MD0AROG6JASH","32A8IZJLQEWWSZCKI274CYNEKMNGHR","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.05","Tue Jul 30 03:52:21 PDT 2019","500","BatchId:3720303;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 08:58:35 PDT 2019","","","33LKR6A5KEK8QM2NWN3COYPV51ZT1T","A1YQYW5IXWXS4F","Approved","Tue Jul 30 05:41:20 PDT 2019","Tue Jul 30 05:41:38 PDT 2019","Fri Aug 02 05:41:38 PDT 2019","Tue Jul 30 05:56:27 PDT 2019","","","18","100% (1/1)","100% (1/1)","100% (1/1)","5"
"34D9ZRXCYRU0JQ4ED4MD0AROG6JASH","32A8IZJLQEWWSZCKI274CYNEKMNGHR","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.05","Tue Jul 30 03:52:21 PDT 2019","500","BatchId:3720303;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 08:58:35 PDT 2019","","","33PPO7FECVFC932OI4O3BTOVJIYDI0","ANFUCCHSRIDYW","Approved","Tue Jul 30 08:57:01 PDT 2019","Tue Jul 30 08:57:09 PDT 2019","Fri Aug 02 08:57:09 PDT 2019","Tue Jul 30 09:02:09 PDT 2019","","","8","100% (1/1)","100% (1/1)","100% (1/1)","5"
"34D9ZRXCYRU0JQ4ED4MD0AROG6JASH","32A8IZJLQEWWSZCKI274CYNEKMNGHR","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.05","Tue Jul 30 03:52:21 PDT 2019","500","BatchId:3720303;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 08:58:35 PDT 2019","","","379J5II41OGJRAOUZ2W09RY80XDLEX","A3EZ3U0RYWKOF2","Approved","Tue Jul 30 04:20:54 PDT 2019","Tue Jul 30 04:21:00 PDT 2019","Fri Aug 02 04:21:00 PDT 2019","Tue Jul 30 04:25:48 PDT 2019","","","6","100% (2/2)","100% (2/2)","100% (2/2)","5"
"34D9ZRXCYRU0JQ4ED4MD0AROG6JASH","32A8IZJLQEWWSZCKI274CYNEKMNGHR","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.05","Tue Jul 30 03:52:21 PDT 2019","500","BatchId:3720303;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 08:58:35 PDT 2019","","","37FMASSAYCRJU64448XXG30VGW5BI8","AHA28L276D6OX","Approved","Tue Jul 30 03:54:59 PDT 2019","Tue Jul 30 03:55:20 PDT 2019","Fri Aug 02 03:55:20 PDT 2019","Tue Jul 30 03:59:51 PDT 2019","","","21","100% (2/2)","100% (2/2)","100% (2/2)","5"
"34D9ZRXCYRU0JQ4ED4MD0AROG6JASH","32A8IZJLQEWWSZCKI274CYNEKMNGHR","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.05","Tue Jul 30 03:52:21 PDT 2019","500","BatchId:3720303;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 08:58:35 PDT 2019","","","37U1UTWH9VMDL79GRJ7W3TBLVM3R8T","A26LYKJHHZ9MPC","Approved","Tue Jul 30 04:00:27 PDT 2019","Tue Jul 30 04:01:01 PDT 2019","Fri Aug 02 04:01:01 PDT 2019","Tue Jul 30 04:01:49 PDT 2019","","","34","100% (1/1)","100% (1/1)","100% (1/1)","4"
"34D9ZRXCYRU0JQ4ED4MD0AROG6JASH","32A8IZJLQEWWSZCKI274CYNEKMNGHR","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.05","Tue Jul 30 03:52:21 PDT 2019","500","BatchId:3720303;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 08:58:35 PDT 2019","","","384PI804XS174X4QB4UM0OAZYQES0Z","A21PDJTGH8D15S","Approved","Tue Jul 30 05:26:00 PDT 2019","Tue Jul 30 05:26:16 PDT 2019","Fri Aug 02 05:26:16 PDT 2019","Tue Jul 30 05:41:27 PDT 2019","","","16","100% (2/2)","100% (2/2)","100% (2/2)","1"
"34D9ZRXCYRU0JQ4ED4MD0AROG6JASH","32A8IZJLQEWWSZCKI274CYNEKMNGHR","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.05","Tue Jul 30 03:52:21 PDT 2019","500","BatchId:3720303;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 08:58:35 PDT 2019","","","388U7OUMF71V3I4DWFUHAE53COXR0C","A7X2K7IW80TBU","Approved","Tue Jul 30 06:03:37 PDT 2019","Tue Jul 30 06:03:47 PDT 2019","Fri Aug 02 06:03:47 PDT 2019","Tue Jul 30 06:15:49 PDT 2019","","","10","100% (1/1)","100% (1/1)","100% (1/1)","5"
"34D9ZRXCYRU0JQ4ED4MD0AROG6JASH","32A8IZJLQEWWSZCKI274CYNEKMNGHR","English Fluency - JUST ONE QUESTION","State your level of English fluency","survey, deomgraphic","$0.05","Tue Jul 30 03:52:21 PDT 2019","500","BatchId:3720303;OriginalHitTemplateId:928390912;","3600","259200","Tue Jul 30 08:58:35 PDT 2019","","","3FE2ERCCZX8VUMGHL8S3VK1699NPO6","A3TF8MT0U9VKG","Approved","Tue Jul 30 05:22:59 PDT 2019","Tue Jul 30 05:23:14 PDT 2019","Fri Aug 02 05:23:14 PDT 2019","Tue Jul 30 05:26:26 PDT 2019","","","15","100% (1/1)","100% (1/1)","100% (1/1)","4"
